game_name,game_release_date,game_url
Age of Fear: The Undead King GOLD,"11 Jun, 2019",https://store.steampowered.com/app/832770/Age_of_Fear_The_Undead_King_GOLD/?snr=1_7_7_topsellers_150_155
Final Days,"18 Sep, 2018",https://store.steampowered.com/app/459830/Final_Days/?snr=1_7_7_topsellers_150_156
Borderlands 2: Commando Domination Pack,"22 Jan, 2013",https://store.steampowered.com/app/225822/Borderlands_2_Commando_Domination_Pack/?snr=1_7_7_topsellers_150_156
Borderlands 2: Commando Haggard Hunter Pack,"2 Jul, 2013",https://store.steampowered.com/app/224167/Borderlands_2_Commando_Haggard_Hunter_Pack/?snr=1_7_7_topsellers_150_156
Borderlands 2: Mechromancer Madness Pack,"22 Jan, 2013",https://store.steampowered.com/app/225829/Borderlands_2_Mechromancer_Madness_Pack/?snr=1_7_7_topsellers_150_156
Zaccaria Pinball - Tropical 2019 Table,"17 May, 2019",https://store.steampowered.com/app/1083100/Zaccaria_Pinball__Tropical_2019_Table/?snr=1_7_7_topsellers_150_156
Borderlands 2: Gunzerker Dapper Gent Pack,"2 Jul, 2013",https://store.steampowered.com/app/224161/Borderlands_2_Gunzerker_Dapper_Gent_Pack/?snr=1_7_7_topsellers_150_156
Heart's Medicine - Time to Heal,"20 Sep, 2016",https://store.steampowered.com/app/494230/Hearts_Medicine__Time_to_Heal/?snr=1_7_7_topsellers_150_156
Borderlands 2: Gunzerker Greasy Grunt Pack,"3 Sep, 2013",https://store.steampowered.com/app/224141/Borderlands_2_Gunzerker_Greasy_Grunt_Pack/?snr=1_7_7_topsellers_150_156
Gunbrick: Reloaded,"9 Apr, 2020",https://store.steampowered.com/app/1222270/Gunbrick_Reloaded/?snr=1_7_7_topsellers_150_156
Borderlands 2: Mechromancer Steampunk Slayer Pack,"2 Jul, 2013",https://store.steampowered.com/app/224160/Borderlands_2_Mechromancer_Steampunk_Slayer_Pack/?snr=1_7_7_topsellers_150_156
Total War: SHOGUN 2 - Rise of the Samurai Campaign,"27 Sep, 2011",https://store.steampowered.com/app/34343/Total_War_SHOGUN_2__Rise_of_the_Samurai_Campaign/?snr=1_7_7_topsellers_150_156
Endless Legend™ - Shifters,"7 Apr, 2016",https://store.steampowered.com/app/451050/Endless_Legend__Shifters/?snr=1_7_7_topsellers_150_156
Borderlands 2: Commando Supremacy Pack,"22 Jan, 2013",https://store.steampowered.com/app/225821/Borderlands_2_Commando_Supremacy_Pack/?snr=1_7_7_topsellers_150_156
Day of Defeat,"1 May, 2003",https://store.steampowered.com/app/30/Day_of_Defeat/?snr=1_7_7_topsellers_150_156
Borderlands 2: Siren Glitter and Gore Pack,"2 Jul, 2013",https://store.steampowered.com/app/224166/Borderlands_2_Siren_Glitter_and_Gore_Pack/?snr=1_7_7_topsellers_150_156
Borderless Gaming,"23 Jul, 2015",https://store.steampowered.com/app/388080/Borderless_Gaming/?snr=1_7_7_topsellers_150_156
Borderlands 2: Gunzerker Madness Pack,"22 Jan, 2013",https://store.steampowered.com/app/225826/Borderlands_2_Gunzerker_Madness_Pack/?snr=1_7_7_topsellers_150_156
VRMark,"3 Nov, 2016",https://store.steampowered.com/app/464170/VRMark/?snr=1_7_7_topsellers_150_156
Borderlands 2: Psycho Dark Psyche Pack,"2 Jul, 2013",https://store.steampowered.com/app/224162/Borderlands_2_Psycho_Dark_Psyche_Pack/?snr=1_7_7_topsellers_150_156
Railway Empire - Great Britain & Ireland,"14 Dec, 2018",https://store.steampowered.com/app/884141/Railway_Empire__Great_Britain__Ireland/?snr=1_7_7_topsellers_150_156
DRAGON BALL XENOVERSE 2 - Ultra Pack 2,"11 Dec, 2019",https://store.steampowered.com/app/1108461/DRAGON_BALL_XENOVERSE_2__Ultra_Pack_2/?snr=1_7_7_topsellers_150_156
Borderlands 2: Psycho Domination Pack,"2 Jul, 2013",https://store.steampowered.com/app/224165/Borderlands_2_Psycho_Domination_Pack/?snr=1_7_7_topsellers_150_156
Yomawari: Night Alone,"25 Oct, 2016",https://store.steampowered.com/app/477870/Yomawari_Night_Alone/?snr=1_7_7_topsellers_150_156
Borderlands 2: Mechromancer Supremacy Pack,"22 Jan, 2013",https://store.steampowered.com/app/225830/Borderlands_2_Mechromancer_Supremacy_Pack/?snr=1_7_7_topsellers_150_156
Borderlands 2 : Assassin Cl0ckw0rk Pack,"3 Sep, 2013",https://store.steampowered.com/app/224145/Borderlands_2__Assassin_Cl0ckw0rk_Pack/?snr=1_7_7_topsellers_150_156
Slay.one,"11 Apr, 2018",https://store.steampowered.com/app/743350/Slayone/?snr=1_7_7_topsellers_150_157
Final DOOM,"3 Aug, 2007",https://store.steampowered.com/app/2290/Final_DOOM/?snr=1_7_7_topsellers_150_157
Borderlands 2: Gunzerker Domination Pack,"22 Jan, 2013",https://store.steampowered.com/app/225828/Borderlands_2_Gunzerker_Domination_Pack/?snr=1_7_7_topsellers_150_157
Dungeon Defenders II - What A Deal Pack,"5 Sep, 2019",https://store.steampowered.com/app/1150030/Dungeon_Defenders_II__What_A_Deal_Pack/?snr=1_7_7_topsellers_150_157
Little Nightmares - Secrets of The Maw Expansion Pass,"6 Jun, 2017",https://store.steampowered.com/app/640920/Little_Nightmares__Secrets_of_The_Maw_Expansion_Pass/?snr=1_7_7_topsellers_150_157
Maiden and Spell,"24 Feb, 2020",https://store.steampowered.com/app/1004770/Maiden_and_Spell/?snr=1_7_7_topsellers_150_157
Borderlands 2: Psycho Supremacy Pack,"2 Jul, 2013",https://store.steampowered.com/app/224164/Borderlands_2_Psycho_Supremacy_Pack/?snr=1_7_7_topsellers_150_157
The Myth Seekers: The Legacy of Vulcan,"10 Aug, 2017",https://store.steampowered.com/app/657040/The_Myth_Seekers_The_Legacy_of_Vulcan/?snr=1_7_7_topsellers_150_157
Zombie Estate 2,"13 Jan, 2017",https://store.steampowered.com/app/512490/Zombie_Estate_2/?snr=1_7_7_topsellers_150_157
Borderlands 2: Psycho Party Pack,"3 Sep, 2013",https://store.steampowered.com/app/224142/Borderlands_2_Psycho_Party_Pack/?snr=1_7_7_topsellers_150_157
AMazing TD,"29 Nov, 2019",https://store.steampowered.com/app/1140030/AMazing_TD/?snr=1_7_7_topsellers_150_157
Time Trap - Mystery Hidden Object Games. Finding Objects,"28 Jul, 2017",https://store.steampowered.com/app/661040/Time_Trap__Mystery_Hidden_Object_Games_Finding_Objects/?snr=1_7_7_topsellers_150_157
音灵 INVAXION,"19 Dec, 2018",https://store.steampowered.com/app/921630/_INVAXION/?snr=1_7_7_topsellers_150_157
Borderlands 2: Mechromancer Beatmaster Pack,"3 Sep, 2013",https://store.steampowered.com/app/224140/Borderlands_2_Mechromancer_Beatmaster_Pack/?snr=1_7_7_topsellers_150_157
Escape First 3,"21 Mar, 2020",https://store.steampowered.com/app/1258460/Escape_First_3/?snr=1_7_7_topsellers_150_157
State of Decay: Original Game Soundtrack,"25 Mar, 2020",https://store.steampowered.com/app/1274660/State_of_Decay_Original_Game_Soundtrack/?snr=1_7_7_topsellers_150_157
Natural Locomotion,"7 Apr, 2018",https://store.steampowered.com/app/798810/Natural_Locomotion/?snr=1_7_7_topsellers_150_157
"The Princess, the Stray Cat, and Matters of the Heart: FULL EPISODE","28 Jun, 2019",https://store.steampowered.com/app/1076490/?snr=1_7_7_topsellers_150_157
Borderlands 2: Psycho Madness Pack,"2 Jul, 2013",https://store.steampowered.com/app/224163/Borderlands_2_Psycho_Madness_Pack/?snr=1_7_7_topsellers_150_157
Cold War Bundle,,https://store.steampowered.com/bundle/13416/Cold_War_Bundle/?snr=1_7_7_topsellers_150_157
Borderlands 2: Gunzerker Supremacy Pack,"22 Jan, 2013",https://store.steampowered.com/app/225827/Borderlands_2_Gunzerker_Supremacy_Pack/?snr=1_7_7_topsellers_150_157
Revhead - Turbo Pack,"3 Apr, 2020",https://store.steampowered.com/app/1210270/Revhead__Turbo_Pack/?snr=1_7_7_topsellers_150_157
Borderlands 2: Assassin Madness Pack,"22 Jan, 2013",https://store.steampowered.com/app/225832/Borderlands_2_Assassin_Madness_Pack/?snr=1_7_7_topsellers_150_157
Viking Chess: Hnefatafl,"5 Mar, 2020",https://store.steampowered.com/app/1133070/Viking_Chess_Hnefatafl/?snr=1_7_7_topsellers_150_157
Dungeon Siege,"5 Apr, 2011",https://store.steampowered.com/app/39190/Dungeon_Siege/?snr=1_7_7_topsellers_150_157
Octodad: Dadliest Catch,"30 Jan, 2014",https://store.steampowered.com/app/224480/Octodad_Dadliest_Catch/?snr=1_7_7_topsellers_150_158
Snakebird,"4 May, 2015",https://store.steampowered.com/app/357300/Snakebird/?snr=1_7_7_topsellers_150_158
Deus Ex: Game of the Year Edition,"29 Mar, 2007",https://store.steampowered.com/app/6910/Deus_Ex_Game_of_the_Year_Edition/?snr=1_7_7_topsellers_150_158
Homefront®: The Revolution - Expansion Pass,"17 May, 2016",https://store.steampowered.com/app/445990/Homefront_The_Revolution__Expansion_Pass/?snr=1_7_7_topsellers_150_158
Rise of the Triad: Dark War,"5 May, 2014",https://store.steampowered.com/app/358410/Rise_of_the_Triad_Dark_War/?snr=1_7_7_topsellers_150_158
100% Orange Juice - Iru & Mira Character Pack,"18 Mar, 2019",https://store.steampowered.com/app/1050440/100_Orange_Juice__Iru__Mira_Character_Pack/?snr=1_7_7_topsellers_150_158
Yakuza Kiwami 2 - Clan Creator Bundle,"16 May, 2019",https://store.steampowered.com/app/1030500/Yakuza_Kiwami_2__Clan_Creator_Bundle/?snr=1_7_7_topsellers_150_158
Tomb Raider VI: The Angel of Darkness,"28 Nov, 2012",https://store.steampowered.com/app/225020/Tomb_Raider_VI_The_Angel_of_Darkness/?snr=1_7_7_topsellers_150_158
TEKKEN 7 DLC 1 Ultimate TEKKEN BOWL & Additional Costumes,"31 Aug, 2017",https://store.steampowered.com/app/592372/TEKKEN_7_DLC_1_Ultimate_TEKKEN_BOWL__Additional_Costumes/?snr=1_7_7_topsellers_150_158
Monster Hunter: World - Deluxe Kit,"9 Aug, 2018",https://store.steampowered.com/app/891730/Monster_Hunter_World__Deluxe_Kit/?snr=1_7_7_topsellers_150_158
Miasmata,"28 Nov, 2012",https://store.steampowered.com/app/223510/Miasmata/?snr=1_7_7_topsellers_150_158
OMSI 2 Add-On Digibus Phantom,"2 Apr, 2020",https://store.steampowered.com/app/880281/OMSI_2_AddOn_Digibus_Phantom/?snr=1_7_7_topsellers_150_158
Sally Face - Season Pass,"14 Dec, 2016",https://store.steampowered.com/app/567990/Sally_Face__Season_Pass/?snr=1_7_7_topsellers_150_158
Axiom Verge,,https://store.steampowered.com/sub/70162/?snr=1_7_7_topsellers_150_158
"Warhammer® 40,000: Dawn of War® - Dark Crusade","7 Aug, 2007",https://store.steampowered.com/app/4580/Warhammer_40000_Dawn_of_War__Dark_Crusade/?snr=1_7_7_topsellers_150_158
Endless Knight,"31 Dec, 2019",https://store.steampowered.com/app/1173870/Endless_Knight/?snr=1_7_7_topsellers_150_158
100% Orange Juice - Pudding Pack,"28 Oct, 2019",https://store.steampowered.com/app/1180510/100_Orange_Juice__Pudding_Pack/?snr=1_7_7_topsellers_150_158
100% Orange Juice - Sora & Sham (Cuties) Character Pack,"25 Jun, 2019",https://store.steampowered.com/app/1101350/100_Orange_Juice__Sora__Sham_Cuties_Character_Pack/?snr=1_7_7_topsellers_150_158
Peak Angle: Drift Online - Deluxe Edition,,https://store.steampowered.com/bundle/2888/Peak_Angle_Drift_Online__Deluxe_Edition/?snr=1_7_7_topsellers_150_158
Oriental Empires: Genghis,"13 Nov, 2018",https://store.steampowered.com/app/919720/Oriental_Empires_Genghis/?snr=1_7_7_topsellers_150_158
嗜血印 Bloody Spell DLC 小鲤,"15 Jan, 2020",https://store.steampowered.com/app/1215220/_Bloody_Spell_DLC/?snr=1_7_7_topsellers_150_158
American Truck Simulator - Classic Stripes Paint Jobs Pack,"4 Oct, 2018",https://store.steampowered.com/app/951650/American_Truck_Simulator__Classic_Stripes_Paint_Jobs_Pack/?snr=1_7_7_topsellers_150_158
Mutazione,"19 Sep, 2019",https://store.steampowered.com/app/1080750/Mutazione/?snr=1_7_7_topsellers_150_158
Hunt: Showdown - Fire Fight,"13 Feb, 2020",https://store.steampowered.com/app/1228530/Hunt_Showdown__Fire_Fight/?snr=1_7_7_topsellers_150_158
Knights And Bikes,"26 Aug, 2019",https://store.steampowered.com/app/592480/Knights_And_Bikes/?snr=1_7_7_topsellers_150_158
Overcooked! 2 - Campfire Cook Off,"18 Apr, 2019",https://store.steampowered.com/app/1013300/Overcooked_2__Campfire_Cook_Off/?snr=1_7_7_topsellers_150_159
Borderlands 2: Ultimate Vault Hunters Upgrade Pack,"2 Apr, 2013",https://store.steampowered.com/app/224200/Borderlands_2_Ultimate_Vault_Hunters_Upgrade_Pack/?snr=1_7_7_topsellers_150_159
Pikuniku,"24 Jan, 2019",https://store.steampowered.com/app/572890/Pikuniku/?snr=1_7_7_topsellers_150_159
Talisman - The Dragon Expansion,"30 Aug, 2017",https://store.steampowered.com/app/267789/Talisman__The_Dragon_Expansion/?snr=1_7_7_topsellers_150_159
Borderlands 2: Creature Slaughterdome,"11 Dec, 2012",https://store.steampowered.com/app/208690/Borderlands_2_Creature_Slaughterdome/?snr=1_7_7_topsellers_150_159
Patchwork,"6 Dec, 2016",https://store.steampowered.com/app/528250/Patchwork/?snr=1_7_7_topsellers_150_159
The Wild Age,"4 Feb, 2020",https://store.steampowered.com/app/732160/The_Wild_Age/?snr=1_7_7_topsellers_150_159
Escape First 2,"20 Jun, 2019",https://store.steampowered.com/app/1094060/Escape_First_2/?snr=1_7_7_topsellers_150_159
Total War: ROME II -  Black Sea Colonies Culture Pack,"20 Nov, 2014",https://store.steampowered.com/app/297831/Total_War_ROME_II___Black_Sea_Colonies_Culture_Pack/?snr=1_7_7_topsellers_150_159
ELDERBORN,"30 Jan, 2020",https://store.steampowered.com/app/727850/ELDERBORN/?snr=1_7_7_topsellers_150_159
Intralism,"4 Nov, 2016",https://store.steampowered.com/app/513510/Intralism/?snr=1_7_7_topsellers_150_159
Isle of Skye,"26 Jul, 2018",https://store.steampowered.com/app/873980/Isle_of_Skye/?snr=1_7_7_topsellers_150_159
The Gateway Trilogy,"31 Mar, 2020",https://store.steampowered.com/app/661470/The_Gateway_Trilogy/?snr=1_7_7_topsellers_150_159
Injustice™ 2 - Infinite Transforms,"27 Mar, 2018",https://store.steampowered.com/app/814251/Injustice_2__Infinite_Transforms/?snr=1_7_7_topsellers_150_159
Batman - The Telltale Series,"2 Aug, 2016",https://store.steampowered.com/app/498240/Batman__The_Telltale_Series/?snr=1_7_7_topsellers_150_159
Dungeons & Dragons: Chronicles of Mystara,"18 Jun, 2013",https://store.steampowered.com/app/229480/Dungeons__Dragons_Chronicles_of_Mystara/?snr=1_7_7_topsellers_150_159
Le Havre: The Inland Port,"29 Aug, 2016",https://store.steampowered.com/app/511820/Le_Havre_The_Inland_Port/?snr=1_7_7_topsellers_150_159
Dungeon Siege II,"25 Oct, 2011",https://store.steampowered.com/app/39200/Dungeon_Siege_II/?snr=1_7_7_topsellers_150_159
Spinnortality | cyberpunk management sim,"1 Feb, 2019",https://store.steampowered.com/app/822990/Spinnortality__cyberpunk_management_sim/?snr=1_7_7_topsellers_150_159
Rise of Industry: 2130,"24 Oct, 2019",https://store.steampowered.com/app/1139110/Rise_of_Industry_2130/?snr=1_7_7_topsellers_150_159
Lode Runner Legacy,"13 Jul, 2017",https://store.steampowered.com/app/628660/Lode_Runner_Legacy/?snr=1_7_7_topsellers_150_159
BONETONES - Official BONEWORKS OST,"10 Dec, 2019",https://store.steampowered.com/app/1162380/BONETONES__Official_BONEWORKS_OST/?snr=1_7_7_topsellers_150_159
Dungeons 3 - Clash of Gods,"28 Sep, 2018",https://store.steampowered.com/app/824610/Dungeons_3__Clash_of_Gods/?snr=1_7_7_topsellers_150_159
Lost Planet™: Extreme Condition,"26 Jun, 2007",https://store.steampowered.com/app/6510/Lost_Planet_Extreme_Condition/?snr=1_7_7_topsellers_150_159
Prison Architect - Aficionado,"21 Nov, 2019",https://store.steampowered.com/app/1195240/Prison_Architect__Aficionado/?snr=1_7_7_topsellers_150_159
Headliner: NoviNews,"23 Oct, 2018",https://store.steampowered.com/app/918820/Headliner_NoviNews/?snr=1_7_7_topsellers_150_160
DRAGON BALL FighterZ - Vegeta,"8 Aug, 2018",https://store.steampowered.com/app/779937/DRAGON_BALL_FighterZ__Vegeta/?snr=1_7_7_topsellers_150_160
Black Desert Online - Traveler's Package,"24 May, 2017",https://store.steampowered.com/app/624370/Black_Desert_Online__Travelers_Package/?snr=1_7_7_topsellers_150_160
World of Guns: US Army Guns Pack #1,"27 Sep, 2017",https://store.steampowered.com/app/724020/World_of_Guns_US_Army_Guns_Pack_1/?snr=1_7_7_topsellers_150_160
Moekuri: Adorable + Tactical SRPG,"16 Dec, 2016",https://store.steampowered.com/app/529160/Moekuri_Adorable__Tactical_SRPG/?snr=1_7_7_topsellers_150_160
Hidden Object 6-in-1 bundle,"16 Mar, 2016",https://store.steampowered.com/app/448400/Hidden_Object_6in1_bundle/?snr=1_7_7_topsellers_150_160
Dig or Die,"10 Jul, 2018",https://store.steampowered.com/app/315460/Dig_or_Die/?snr=1_7_7_topsellers_150_160
Mount Your Friends 3D: A Hard Man is Good to Climb,"23 Feb, 2018",https://store.steampowered.com/app/441010/Mount_Your_Friends_3D_A_Hard_Man_is_Good_to_Climb/?snr=1_7_7_topsellers_150_160
Zeus + Poseidon,"15 Dec, 2016",https://store.steampowered.com/app/566050/Zeus__Poseidon/?snr=1_7_7_topsellers_150_160
Emily Wants To Play,"10 Dec, 2015",https://store.steampowered.com/app/416590/Emily_Wants_To_Play/?snr=1_7_7_topsellers_150_160
Rusty Lake: Roots,"20 Oct, 2016",https://store.steampowered.com/app/532110/Rusty_Lake_Roots/?snr=1_7_7_topsellers_150_160
Mega Pack,"18 Jun, 2019",https://store.steampowered.com/app/1072562/Mega_Pack/?snr=1_7_7_topsellers_150_160
DRAGON BALL FighterZ - Goku (GT),"9 May, 2019",https://store.steampowered.com/app/992172/DRAGON_BALL_FighterZ__Goku_GT/?snr=1_7_7_topsellers_150_160
Warhammer: Vermintide 2 Cosmetic - Stolen Swine,"23 Jan, 2020",https://store.steampowered.com/app/1196791/Warhammer_Vermintide_2_Cosmetic__Stolen_Swine/?snr=1_7_7_topsellers_150_160
The Story Matters,,https://store.steampowered.com/bundle/8613/The_Story_Matters/?snr=1_7_7_topsellers_150_160
Downfall,"15 Feb, 2016",https://store.steampowered.com/app/364390/Downfall/?snr=1_7_7_topsellers_150_160
Rebuild 3: Gangs of Deadsville,"29 May, 2015",https://store.steampowered.com/app/257170/Rebuild_3_Gangs_of_Deadsville/?snr=1_7_7_topsellers_150_160
The Wild Eight,"3 Oct, 2019",https://store.steampowered.com/app/526160/The_Wild_Eight/?snr=1_7_7_topsellers_150_160
Lethal League,"27 Aug, 2014",https://store.steampowered.com/app/261180/Lethal_League/?snr=1_7_7_topsellers_150_160
F.E.A.R. 2: Project Origin,"12 Feb, 2009",https://store.steampowered.com/app/16450/FEAR_2_Project_Origin/?snr=1_7_7_topsellers_150_160
Unheard疑案追声 - 黑面观音,"16 Jan, 2020",https://store.steampowered.com/app/1205600/Unheard/?snr=1_7_7_topsellers_150_160
Startup Company,"11 Aug, 2017",https://store.steampowered.com/app/606800/Startup_Company/?snr=1_7_7_topsellers_150_160
Hell Wedding 夜嫁后续（完结）,"29 May, 2019",https://store.steampowered.com/app/1073180/Hell_Wedding/?snr=1_7_7_topsellers_150_160
Cube Escape: Paradox - Chapter 2,"20 Sep, 2018",https://store.steampowered.com/app/909150/Cube_Escape_Paradox__Chapter_2/?snr=1_7_7_topsellers_150_160
"Calm Down, Stalin - VR","12 Sep, 2019",https://store.steampowered.com/app/1133990/Calm_Down_Stalin__VR/?snr=1_7_7_topsellers_150_160
Sid Meier's Civilization®: Beyond Earth™,"24 Oct, 2014",https://store.steampowered.com/app/65980/Sid_Meiers_Civilization_Beyond_Earth/?snr=1_7_7_topsellers_150_161
I Am Alive,"6 Sep, 2012",https://store.steampowered.com/app/214250/I_Am_Alive/?snr=1_7_7_topsellers_150_161
Wayhaven Chronicles: Book One,"8 Mar, 2018",https://store.steampowered.com/app/800600/Wayhaven_Chronicles_Book_One/?snr=1_7_7_topsellers_150_161
Our End of the World,"2 Nov, 2017",https://store.steampowered.com/app/703700/Our_End_of_the_World/?snr=1_7_7_topsellers_150_161
FISHERY,"26 Sep, 2019",https://store.steampowered.com/app/809730/FISHERY/?snr=1_7_7_topsellers_150_161
No Time To Explain Remastered,"17 Jul, 2015",https://store.steampowered.com/app/368730/No_Time_To_Explain_Remastered/?snr=1_7_7_topsellers_150_161
SIMULACRA 2,"30 Jan, 2020",https://store.steampowered.com/app/1011190/SIMULACRA_2/?snr=1_7_7_topsellers_150_161
Hitman: Blood Money,"15 Mar, 2007",https://store.steampowered.com/app/6860/Hitman_Blood_Money/?snr=1_7_7_topsellers_150_161
Survive on Raft,"5 Jul, 2019",https://store.steampowered.com/app/1094000/Survive_on_Raft/?snr=1_7_7_topsellers_150_161
Aim Trainer Pro + Mouse Enhancer Pro,,https://store.steampowered.com/bundle/7823/Aim_Trainer_Pro__Mouse_Enhancer_Pro/?snr=1_7_7_topsellers_150_161
Conquest of Elysium 4,"16 Nov, 2015",https://store.steampowered.com/app/403950/Conquest_of_Elysium_4/?snr=1_7_7_topsellers_150_161
SculptrVR,"4 Apr, 2016",https://store.steampowered.com/app/418520/SculptrVR/?snr=1_7_7_topsellers_150_161
Arma 2,"29 Jun, 2009",https://store.steampowered.com/app/33900/Arma_2/?snr=1_7_7_topsellers_150_161
Rising Storm 2: Vietnam - Personalized Touch Cosmetic DLC,"7 Mar, 2018",https://store.steampowered.com/app/737272/Rising_Storm_2_Vietnam__Personalized_Touch_Cosmetic_DLC/?snr=1_7_7_topsellers_150_161
Battlerite Royale - All Champions Pack,"19 Feb, 2019",https://store.steampowered.com/app/967350/Battlerite_Royale__All_Champions_Pack/?snr=1_7_7_topsellers_150_161
I am Bread,"9 Apr, 2015",https://store.steampowered.com/app/327890/I_am_Bread/?snr=1_7_7_topsellers_150_161
UnHolY DisAsTeR,"13 Jul, 2018",https://store.steampowered.com/app/889770/UnHolY_DisAsTeR/?snr=1_7_7_topsellers_150_161
MineRalph,"5 Aug, 2019",https://store.steampowered.com/app/1071190/MineRalph/?snr=1_7_7_topsellers_150_161
"The Princess, the Stray Cat, and Matters of the Heart 2 -Original Soundtrack-","8 Nov, 2019",https://store.steampowered.com/app/1186540/The_Princess_the_Stray_Cat_and_Matters_of_the_Heart_2_Original_Soundtrack/?snr=1_7_7_topsellers_150_161
Incident Commander,"19 Aug, 2019",https://store.steampowered.com/app/1096610/Incident_Commander/?snr=1_7_7_topsellers_150_161
東方幕華祭 春雪篇 ～ Fantastic Danmaku Festival Part II,"18 Mar, 2019",https://store.steampowered.com/app/1031480/___Fantastic_Danmaku_Festival_Part_II/?snr=1_7_7_topsellers_150_161
Super Seducer : How to Talk to Girls,"6 Mar, 2018",https://store.steampowered.com/app/695920/Super_Seducer__How_to_Talk_to_Girls/?snr=1_7_7_topsellers_150_161
KUUKIYOMI: Consider It,"29 Mar, 2020",https://store.steampowered.com/app/1221540/KUUKIYOMI_Consider_It/?snr=1_7_7_topsellers_150_161
Rehtona  幻境双生,"23 Jan, 2019",https://store.steampowered.com/app/875930/Rehtona/?snr=1_7_7_topsellers_150_161
Hatsune Miku VR - 5 songs pack 3,"9 Mar, 2020",https://store.steampowered.com/app/1239010/Hatsune_Miku_VR__5_songs_pack_3/?snr=1_7_7_topsellers_150_161
Order of Battle: Winter War,"21 Jul, 2016",https://store.steampowered.com/app/458860/Order_of_Battle_Winter_War/?snr=1_7_7_topsellers_150_162
Trinelogy,,https://store.steampowered.com/bundle/721/Trinelogy/?snr=1_7_7_topsellers_150_162
Retrowave,"6 Mar, 2020",https://store.steampowered.com/app/1239690/Retrowave/?snr=1_7_7_topsellers_150_162
Mechs V Kaijus,"4 May, 2018",https://store.steampowered.com/app/809540/Mechs_V_Kaijus/?snr=1_7_7_topsellers_150_162
After the Collapse,"8 Oct, 2018",https://store.steampowered.com/app/727570/After_the_Collapse/?snr=1_7_7_topsellers_150_162
RISK: Global Domination - US City Map Pack,"19 Feb, 2020",https://store.steampowered.com/app/1179456/RISK_Global_Domination__US_City_Map_Pack/?snr=1_7_7_topsellers_150_162
The Surge 2 - The Kraken Expansion,"16 Jan, 2020",https://store.steampowered.com/app/1137641/The_Surge_2__The_Kraken_Expansion/?snr=1_7_7_topsellers_150_162
RISK: Global Domination - Northern Map Pack,"19 Feb, 2020",https://store.steampowered.com/app/1179454/RISK_Global_Domination__Northern_Map_Pack/?snr=1_7_7_topsellers_150_162
Pesterquest,"4 Sep, 2019",https://store.steampowered.com/app/1144030/Pesterquest/?snr=1_7_7_topsellers_150_162
The Curious Tale of the Stolen Pets,"14 Nov, 2019",https://store.steampowered.com/app/1099500/The_Curious_Tale_of_the_Stolen_Pets/?snr=1_7_7_topsellers_150_162
Arctico,"24 Nov, 2014",https://store.steampowered.com/app/325210/Arctico/?snr=1_7_7_topsellers_150_162
Rocksmith® 2014 Edition – Remastered – Opeth Song Pack,"31 Mar, 2020",https://store.steampowered.com/app/1122661/Rocksmith_2014_Edition__Remastered__Opeth_Song_Pack/?snr=1_7_7_topsellers_150_162
Tom Clancy's The Division™ -  Marine Forces Outfits Pack,"7 Mar, 2016",https://store.steampowered.com/app/437701/Tom_Clancys_The_Division___Marine_Forces_Outfits_Pack/?snr=1_7_7_topsellers_150_162
Mordheim: City of the Damned - Witch Hunters,"21 Jun, 2016",https://store.steampowered.com/app/450812/Mordheim_City_of_the_Damned__Witch_Hunters/?snr=1_7_7_topsellers_150_162
Super Life (RPG),"18 Jul, 2019",https://store.steampowered.com/app/1087460/Super_Life_RPG/?snr=1_7_7_topsellers_150_162
The Norwood Suite,"2 Oct, 2017",https://store.steampowered.com/app/696480/The_Norwood_Suite/?snr=1_7_7_topsellers_150_162
Stonekeep,"24 Mar, 2017",https://store.steampowered.com/app/613240/Stonekeep/?snr=1_7_7_topsellers_150_162
Lost in Vivo,"5 Nov, 2018",https://store.steampowered.com/app/963710/Lost_in_Vivo/?snr=1_7_7_topsellers_150_162
A Hat in Time - B-Side Soundtrack,"8 Feb, 2018",https://store.steampowered.com/app/693170/A_Hat_in_Time__BSide_Soundtrack/?snr=1_7_7_topsellers_150_162
Majesty Gold HD,"4 Sep, 2009",https://store.steampowered.com/app/25990/Majesty_Gold_HD/?snr=1_7_7_topsellers_150_162
Cities: Skylines - Deluxe Edition Upgrade Pack,"1 Mar, 2015",https://store.steampowered.com/app/346791/Cities_Skylines__Deluxe_Edition_Upgrade_Pack/?snr=1_7_7_topsellers_150_162
Deceit & DLC Packs Bundle,,https://store.steampowered.com/bundle/3988/Deceit__DLC_Packs_Bundle/?snr=1_7_7_topsellers_150_162
Simulacra Collection,,https://store.steampowered.com/bundle/13377/Simulacra_Collection/?snr=1_7_7_topsellers_150_162
Contradiction - Spot The Liar!,"10 Jul, 2015",https://store.steampowered.com/app/373390/Contradiction__Spot_The_Liar/?snr=1_7_7_topsellers_150_162
Master of Orion 3,"25 Feb, 2016",https://store.steampowered.com/app/410990/Master_of_Orion_3/?snr=1_7_7_topsellers_150_162
Contradiction - Spot The Liar!,"10 Jul, 2015",https://store.steampowered.com/app/373390/Contradiction__Spot_The_Liar/?snr=1_7_7_topsellers_150_163
Sakura Agent,"27 Jan, 2017",https://store.steampowered.com/app/575510/Sakura_Agent/?snr=1_7_7_topsellers_150_163
Swords and Sandals Pirates,"30 Nov, 2018",https://store.steampowered.com/app/957440/Swords_and_Sandals_Pirates/?snr=1_7_7_topsellers_150_163
